YEAR,MONTH,DAY_OF_MONTH,FL_DATE,UNIQUE_CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,CRS_ARR_TIME,ARR_TIME,ARR_DELAY_NEW,CANCELLED
2017,12,2,12/2/17,B6,1567,12197,1219702,31703,HPN,14027,1402702,34027,PBI,1130,1119,0,1419,1348,0,0
2017,12,2,12/2/17,B6,1572,11697,1169704,32467,FLL,12953,1295302,31703,LGA,1110,1104,0,1402,1349,0,0
2017,12,2,12/2/17,B6,1586,13204,1320402,31454,MCO,10792,1079204,30792,BUF,1157,1148,0,1430,1426,0,0
2017,12,2,12/2/17,B6,1611,12478,1247803,31703,JFK,12889,1288903,32211,LAS,844,843,0,1141,1121,0,0
2017,12,2,12/2/17,B6,1615,10721,1072102,30721,BOS,10792,1079204,30792,BUF,2000,1949,0,2135,2105,0,0
2017,12,2,12/2/17,B6,1616,10792,1079204,30792,BUF,10721,1072102,30721,BOS,1815,1805,0,1935,1915,0,0
2017,12,2,12/2/17,B6,1623,12478,1247803,31703,JFK,12892,1289206,32575,LAX,1950,1945,0,2320,2302,0,0
2017,12,2,12/2/17,B6,1630,14635,1463502,31714,RSW,12478,1247803,31703,JFK,620,614,0,858,851,0,0
2017,12,2,12/2/17,B6,1633,10785,1078502,30785,BTV,12478,1247803,31703,JFK,1123,1115,0,1240,1226,0,0
2017,12,2,12/2/17,B6,1634,12478,1247803,31703,JFK,10785,1078502,30785,BTV,930,922,0,1048,1026,0,0
2017,12,2,12/2/17,B6,1673,12478,1247803,31703,JFK,10994,1099402,30994,CHS,1510,1506,0,1726,1716,0,0
2017,12,2,12/2/17,B6,1674,10994,1099402,30994,CHS,12478,1247803,31703,JFK,1806,1755,0,2006,1947,0,0
2017,12,2,12/2/17,B6,1677,12478,1247803,31703,JFK,12451,1245102,31136,JAX,2030,2026,0,2306,2241,0,0
2017,12,2,12/2/17,B6,1678,12451,1245102,31136,JAX,12478,1247803,31703,JFK,530,525,0,742,754,12,0
2017,12,2,12/2/17,B6,1690,13204,1320402,31454,MCO,12478,1247803,31703,JFK,1000,948,0,1228,1230,2,0
2017,12,2,12/2/17,B6,1694,13204,1320402,31454,MCO,12197,1219702,31703,HPN,1748,1858,70,2025,2144,79,0
2017,12,2,12/2/17,B6,1701,12478,1247803,31703,JFK,11697,1169704,32467,FLL,845,837,0,1156,1134,0,0
2017,12,2,12/2/17,B6,1723,12478,1247803,31703,JFK,12892,1289206,32575,LAX,2155,2147,0,114,109,0,0
2017,12,2,12/2/17,B6,1729,12478,1247803,31703,JFK,14635,1463502,31714,RSW,1551,1544,0,1913,1907,0,0
2017,12,2,12/2/17,B6,1730,14635,1463502,31714,RSW,12478,1247803,31703,JFK,1953,1952,0,2234,2238,4,0
2017,12,2,12/2/17,B6,1802,11697,1169704,32467,FLL,12478,1247803,31703,JFK,2053,2045,0,2340,2324,0,0
2017,12,2,12/2/17,B6,1804,14843,1484304,34819,SJU,12478,1247803,31703,JFK,1925,1931,6,2221,2214,0,0
2017,12,2,12/2/17,B6,1808,12264,1226402,30852,IAD,12478,1247803,31703,JFK,2036,2027,0,2202,2141,0,0
2017,12,2,12/2/17,B6,1815,15096,1509602,35096,SYR,12478,1247803,31703,JFK,1835,1832,0,2000,1927,0,0
2017,12,2,12/2/17,B6,1816,12478,1247803,31703,JFK,15096,1509602,35096,SYR,2255,2242,0,8,2348,0,0
2017,12,2,12/2/17,B6,1823,12478,1247803,31703,JFK,12892,1289206,32575,LAX,2255,2248,0,213,208,0,0
2017,12,2,12/2/17,B6,1895,12197,1219702,31703,HPN,13204,1320402,31454,MCO,630,637,7,913,908,0,0
2017,12,2,12/2/17,B6,1901,10792,1079204,30792,BUF,12478,1247803,31703,JFK,1336,1325,0,1459,1433,0,0
2017,12,2,12/2/17,B6,1903,12478,1247803,31703,JFK,14843,1484304,34819,SJU,1332,1356,24,1821,1824,3,0
2017,12,2,12/2/17,B6,1967,12197,1219702,31703,HPN,14027,1402702,34027,PBI,730,721,0,1022,1001,0,0
2017,12,2,12/2/17,B6,1968,14027,1402702,34027,PBI,12197,1219702,31703,HPN,1510,1505,0,1758,1748,0,0
2017,12,2,12/2/17,B6,1999,12953,1295302,31703,LGA,13204,1320402,31454,MCO,1800,1748,0,2101,2024,0,0
2017,12,2,12/2/17,B6,2001,10792,1079204,30792,BUF,12478,1247803,31703,JFK,500,450,0,623,557,0,0
2017,12,2,12/2/17,B6,2002,12478,1247803,31703,JFK,10792,1079204,30792,BUF,2245,2237,0,9,2358,0,0
2017,12,2,12/2/17,B6,2024,12892,1289206,32575,LAX,12478,1247803,31703,JFK,40,33,0,859,857,0,0
2017,12,2,12/2/17,B6,2067,12197,1219702,31703,HPN,14027,1402702,34027,PBI,1536,1741,125,1828,2008,100,0
2017,12,2,12/2/17,B6,2101,10792,1079204,30792,BUF,12478,1247803,31703,JFK,815,804,0,935,918,0,0
2017,12,2,12/2/17,B6,2167,12197,1219702,31703,HPN,14027,1402702,34027,PBI,2100,2224,84,2348,50,62,0
2017,12,2,12/2/17,B6,2168,14027,1402702,34027,PBI,12197,1219702,31703,HPN,1910,2038,88,2153,2317,84,0
2017,12,2,12/2/17,B6,2216,10792,1079204,30792,BUF,10721,1072102,30721,BOS,700,652,0,818,809,0,0
2017,12,2,12/2/17,B6,2301,10792,1079204,30792,BUF,12478,1247803,31703,JFK,942,930,0,1100,1036,0,0
2017,12,2,12/2/17,B6,2302,12478,1247803,31703,JFK,10792,1079204,30792,BUF,1500,1447,0,1632,1555,0,0
2017,12,2,12/2/17,B6,2402,12478,1247803,31703,JFK,10792,1079204,30792,BUF,1830,1822,0,2000,1951,0,0
2017,12,2,12/2/17,B6,2465,10792,1079204,30792,BUF,11697,1169704,32467,FLL,715,708,0,1025,1006,0,0
2017,12,2,12/2/17,B6,2466,11697,1169704,32467,FLL,10792,1079204,30792,BUF,1441,1438,0,1737,1737,0,0
2017,12,2,12/2/17,B6,2504,14843,1484304,34819,SJU,12478,1247803,31703,JFK,700,656,0,958,946,0,0
2017,12,2,12/2/17,B6,2516,12478,1247803,31703,JFK,15096,1509602,35096,SYR,1629,1643,14,1744,1752,8,0
2017,12,2,12/2/17,B6,2601,10792,1079204,30792,BUF,12478,1247803,31703,JFK,2039,2029,0,2200,2146,0,0
2017,12,2,12/2/17,B6,2701,10792,1079204,30792,BUF,12478,1247803,31703,JFK,1715,1703,0,1841,1815,0,0
2017,12,2,12/2/17,B6,2702,12478,1247803,31703,JFK,10792,1079204,30792,BUF,740,733,0,906,848,0,0
2017,12,2,12/2/17,B6,2717,10721,1072102,30721,BOS,12478,1247803,31703,JFK,2225,2211,0,2339,2316,0,0
2017,12,2,12/2/17,B6,2801,12478,1247803,31703,JFK,11697,1169704,32467,FLL,2100,2104,4,3,2353,0,0
2017,12,2,12/2/17,B6,2802,12478,1247803,31703,JFK,10792,1079204,30792,BUF,617,608,0,739,727,0,0
2017,12,2,12/2/17,B6,2807,14321,1432103,34321,PWM,12478,1247803,31703,JFK,539,524,0,700,656,0,0
2017,12,2,12/2/17,B6,2904,14843,1484304,34819,SJU,12478,1247803,31703,JFK,1200,1155,0,1457,1453,0,0
2017,12,2,12/2/17,B6,2917,10721,1072102,30721,BOS,12478,1247803,31703,JFK,700,651,0,814,815,1,0
2017,12,2,12/2/17,F9,1780,13204,1320402,31454,MCO,12391,1239102,31703,ISP,1705,1700,0,1945,1933,0,0
2017,12,2,12/2/17,F9,1795,12391,1239102,31703,ISP,13303,1330303,32467,MIA,2030,2028,0,2341,2322,0,0
2017,12,2,12/2/17,F9,1796,13303,1330303,32467,MIA,12391,1239102,31703,ISP,2005,2006,1,2306,2258,0,0
2017,12,2,12/2/17,F9,1158,11193,1119302,33105,CVG,12953,1295302,31703,LGA,1510,1503,0,1714,1637,0,0
2017,12,2,12/2/17,F9,423,12953,1295302,31703,LGA,10397,1039705,30397,ATL,1800,1755,0,2052,2020,0,0
2017,12,2,12/2/17,F9,1778,13204,1320402,31454,MCO,12391,1239102,31703,ISP,830,847,17,1110,1119,9,0
2017,12,2,12/2/17,F9,1785,12391,1239102,31703,ISP,14027,1402702,34027,PBI,1155,1203,8,1447,1445,0,0
2017,12,2,12/2/17,F9,1786,14027,1402702,34027,PBI,12391,1239102,31703,ISP,1532,1526,0,1812,1810,0,0
2017,12,2,12/2/17,F9,1783,12391,1239102,31703,ISP,13204,1320402,31454,MCO,1858,1856,0,2150,2138,0,0
2017,12,2,12/2/17,F9,1779,12391,1239102,31703,ISP,13204,1320402,31454,MCO,600,554,0,852,859,7,0
2017,12,2,12/2/17,F9,1596,13303,1330303,32467,MIA,12953,1295302,31703,LGA,1855,2021,86,2200,2308,68,0
2017,12,2,12/2/17,F9,1597,12953,1295302,31703,LGA,13303,1330303,32467,MIA,2245,2354,69,205,225,20,0
2017,12,2,12/2/17,F9,1440,15304,1530402,33195,TPA,12391,1239102,31703,ISP,2110,2104,0,2350,2338,0,0
2017,12,2,12/2/17,F9,1791,12391,1239102,31703,ISP,14635,1463502,31714,RSW,700,656,0,1035,954,0,0
2017,12,2,12/2/17,F9,1790,14635,1463502,31714,RSW,12391,1239102,31703,ISP,1145,1136,0,1451,1423,0,0
2017,12,2,12/2/17,F9,1441,12391,1239102,31703,ISP,15304,1530402,33195,TPA,1550,1543,0,1850,1838,0,0
2017,12,2,12/2/17,F9,1788,13495,1349503,33495,MSY,12391,1239102,31703,ISP,1025,1230,125,1430,1643,133,0
2017,12,2,12/2/17,F9,481,12391,1239102,31703,ISP,13495,1349503,33495,MSY,1530,1714,104,1805,1935,90,0
2017,12,2,12/2/17,F9,1462,10397,1039705,30397,ATL,12953,1295302,31703,LGA,605,623,18,827,820,0,0
2017,12,2,12/2/17,F9,649,12953,1295302,31703,LGA,11193,1119302,33105,CVG,915,908,0,1135,1111,0,0
2017,12,2,12/2/17,EV,3886,11618,1161802,31703,EWR,14576,1457604,34576,ROC,1723,1716,0,1848,1828,0,0
2017,12,2,12/2/17,EV,3892,11618,1161802,31703,EWR,14576,1457604,34576,ROC,835,831,0,959,1010,11,0
2017,12,2,12/2/17,EV,4048,11618,1161802,31703,EWR,14576,1457604,34576,ROC,2140,2132,0,2303,2244,0,0
2017,12,2,12/2/17,EV,4106,11042,1104203,30647,CLE,12953,1295302,31703,LGA,1608,1602,0,1750,1719,0,0
2017,12,2,12/2/17,EV,4120,12953,1295302,31703,LGA,11042,1104203,30647,CLE,830,828,0,1020,1001,0,0
2017,12,2,12/2/17,EV,4203,15096,1509602,35096,SYR,11618,1161802,31703,EWR,1510,1501,0,1634,1612,0,0
2017,12,2,12/2/17,EV,4216,11618,1161802,31703,EWR,15096,1509602,35096,SYR,1320,1308,0,1436,1405,0,0
2017,12,2,12/2/17,EV,4226,14576,1457604,34576,ROC,11618,1161802,31703,EWR,1048,1042,0,1210,1201,0,0
2017,12,2,12/2/17,EV,4279,11618,1161802,31703,EWR,15096,1509602,35096,SYR,1659,1649,0,1820,1744,0,0
2017,12,2,12/2/17,EV,4283,14576,1457604,34576,ROC,11618,1161802,31703,EWR,600,558,0,722,736,14,0
2017,12,2,12/2/17,EV,4302,12953,1295302,31703,LGA,11042,1104203,30647,CLE,1305,1300,0,1455,1424,0,0
2017,12,2,12/2/17,EV,4365,11042,1104203,30647,CLE,12953,1295302,31703,LGA,1050,1043,0,1232,1201,0,0
2017,12,2,12/2/17,EV,5250,14524,1452401,34524,RIC,12953,1295302,31703,LGA,1040,1036,0,1202,1139,0,0
2017,12,2,12/2/17,EV,5262,11995,1199502,31995,GSO,12953,1295302,31703,LGA,900,919,19,1036,1044,8,0
2017,12,2,12/2/17,EV,5264,12953,1295302,31703,LGA,11995,1199502,31995,GSO,930,926,0,1137,1113,0,0
2017,12,2,12/2/17,EV,5300,12953,1295302,31703,LGA,11057,1105703,31057,CLT,940,1034,54,1207,1233,26,0
2017,12,2,12/2/17,EV,5353,12953,1295302,31703,LGA,11042,1104203,30647,CLE,1600,1552,0,1758,1723,0,0
2017,12,2,12/2/17,EV,5395,10397,1039705,30397,ATL,12197,1219702,31703,HPN,1209,1206,0,1423,1414,0,0
2017,12,2,12/2/17,EV,5395,12197,1219702,31703,HPN,10397,1039705,30397,ATL,1529,1523,0,1805,1739,0,0
2017,12,2,12/2/17,EV,5409,12953,1295302,31703,LGA,11057,1105703,31057,CLT,1600,1549,0,1818,1743,0,0
2017,12,2,12/2/17,EV,5454,13931,1393102,33667,ORF,12953,1295302,31703,LGA,900,855,0,1023,1013,0,0
2017,12,2,12/2/17,EV,5460,12953,1295302,31703,LGA,13244,1324402,33244,MEM,815,805,0,1039,1021,0,0
2017,12,2,12/2/17,EV,5496,14492,1449202,34492,RDU,12953,1295302,31703,LGA,1100,1055,0,1233,1224,0,0
2017,12,2,12/2/17,EV,5543,11057,1105703,31057,CLT,12953,1295302,31703,LGA,830,821,0,1022,952,0,0
2017,12,2,12/2/17,EV,5561,11057,1105703,31057,CLT,12953,1295302,31703,LGA,1430,1422,0,1629,1603,0,0
2017,12,2,12/2/17,EV,5566,12953,1295302,31703,LGA,14524,1452401,34524,RIC,930,922,0,1119,1054,0,0
2017,12,2,12/2/17,EV,5588,13244,1324402,33244,MEM,12953,1295302,31703,LGA,1559,1548,0,1931,1854,0,0
2017,12,2,12/2/17,EV,5596,14576,1457604,34576,ROC,12953,1295302,31703,LGA,724,911,107,900,1023,83,0
2017,12,2,12/2/17,EV,5600,12953,1295302,31703,LGA,14576,1457604,34576,ROC,1820,1922,62,1951,2039,48,0
2017,12,2,12/2/17,UA,303,11292,1129202,30325,DEN,12953,1295302,31703,LGA,1029,1026,0,1608,1536,0,0
2017,12,2,12/2/17,UA,347,11292,1129202,30325,DEN,12953,1295302,31703,LGA,800,750,0,1343,1303,0,0
2017,12,2,12/2/17,UA,381,11292,1129202,30325,DEN,12953,1295302,31703,LGA,8,1,0,549,549,0,0
2017,12,2,12/2/17,UA,405,12953,1295302,31703,LGA,11292,1129202,30325,DEN,1135,1123,0,1407,1347,0,0
2017,12,2,12/2/17,UA,463,12953,1295302,31703,LGA,13930,1393004,30977,ORD,800,756,0,935,912,0,0
2017,12,2,12/2/17,UA,509,13930,1393004,30977,ORD,12953,1295302,31703,LGA,1400,1352,0,1718,1646,0,0
2017,12,2,12/2/17,UA,519,12953,1295302,31703,LGA,13930,1393004,30977,ORD,900,902,2,1041,1012,0,0
2017,12,2,12/2/17,UA,561,12953,1295302,31703,LGA,11292,1129202,30325,DEN,743,733,0,1013,946,0,0
2017,12,2,12/2/17,UA,596,11292,1129202,30325,DEN,12953,1295302,31703,LGA,1230,1223,0,1809,1727,0,0
2017,12,2,12/2/17,UA,622,12953,1295302,31703,LGA,13930,1393004,30977,ORD,1400,1350,0,1537,1504,0,0
2017,12,2,12/2/17,UA,657,12953,1295302,31703,LGA,12266,1226603,31453,IAH,545,540,0,850,818,0,0
2017,12,2,12/2/17,UA,679,13930,1393004,30977,ORD,14576,1457604,34576,ROC,1845,1830,0,2128,2058,0,0
2017,12,2,12/2/17,UA,709,10792,1079204,30792,BUF,13930,1393004,30977,ORD,700,644,0,803,747,0,0
2017,12,2,12/2/17,UA,744,12953,1295302,31703,LGA,11292,1129202,30325,DEN,910,902,0,1140,1120,0,0
2017,12,2,12/2/17,UA,745,12953,1295302,31703,LGA,11292,1129202,30325,DEN,1455,1453,0,1729,1718,0,0
2017,12,2,12/2/17,UA,761,12953,1295302,31703,LGA,13930,1393004,30977,ORD,550,542,0,724,713,0,0
2017,12,2,12/2/17,UA,769,14576,1457604,34576,ROC,13930,1393004,30977,ORD,650,645,0,754,742,0,0
2017,12,2,12/2/17,UA,791,13930,1393004,30977,ORD,12953,1295302,31703,LGA,1100,1056,0,1410,1346,0,0
2017,12,2,12/2/17,UA,910,13930,1393004,30977,ORD,12953,1295302,31703,LGA,900,900,0,1210,1153,0,0
2017,12,2,12/2/17,UA,1135,12953,1295302,31703,LGA,11292,1129202,30325,DEN,1035,1024,0,1307,1302,0,0
2017,12,2,12/2/17,UA,1196,13930,1393004,30977,ORD,12953,1295302,31703,LGA,1800,1754,0,2115,2043,0,0
2017,12,2,12/2/17,UA,1254,12266,1226603,31453,IAH,12953,1295302,31703,LGA,1230,1225,0,1658,1642,0,0
2017,12,2,12/2/17,UA,1284,12266,1226603,31453,IAH,12953,1295302,31703,LGA,1805,1801,0,2234,2208,0,0
2017,12,2,12/2/17,UA,1573,12266,1226603,31453,IAH,12953,1295302,31703,LGA,805,758,0,1235,1204,0,0
2017,12,2,12/2/17,UA,1858,11292,1129202,30325,DEN,12953,1295302,31703,LGA,1735,1731,0,2318,2305,0,0
2017,12,2,12/2/17,UA,1920,12266,1226603,31453,IAH,12953,1295302,31703,LGA,1015,1008,0,1445,1420,0,0
2017,12,2,12/2/17,UA,1926,12953,1295302,31703,LGA,12266,1226603,31453,IAH,1705,1700,0,2021,1952,0,0
2017,12,2,12/2/17,UA,1953,12953,1295302,31703,LGA,13930,1393004,30977,ORD,1000,1009,9,1142,1128,0,0
2017,12,2,12/2/17,UA,1973,12953,1295302,31703,LGA,12266,1226603,31453,IAH,1010,1004,0,1324,1306,0,0
2017,12,2,12/2/17,UA,2078,12953,1295302,31703,LGA,12266,1226603,31453,IAH,1401,1350,0,1717,1641,0,0
2017,12,2,12/2/17,UA,2094,12266,1226603,31453,IAH,12953,1295302,31703,LGA,1624,1617,0,2054,2030,0,0
2017,12,2,12/2/17,UA,2098,12953,1295302,31703,LGA,12266,1226603,31453,IAH,755,742,0,1100,1033,0,0
2017,12,2,12/2/17,UA,2401,10792,1079204,30792,BUF,11618,1161802,31703,EWR,600,552,0,724,707,0,0
2017,12,2,12/2/17,VX,1011,12478,1247803,31703,JFK,14771,1477102,32457,SFO,730,721,0,1105,1117,12,0
2017,12,2,12/2/17,VX,1012,14771,1477102,32457,SFO,12478,1247803,31703,JFK,705,653,0,1534,1451,0,0
2017,12,2,12/2/17,VX,1022,14771,1477102,32457,SFO,12478,1247803,31703,JFK,925,923,0,1757,1733,0,0
2017,12,2,12/2/17,VX,1025,12478,1247803,31703,JFK,14771,1477102,32457,SFO,1150,1140,0,1514,1538,24,0
2017,12,2,12/2/17,VX,1027,12478,1247803,31703,JFK,14771,1477102,32457,SFO,1635,1629,0,2010,2116,,0
2017,12,2,12/2/17,VX,1055,12478,1247803,31703,JFK,14262,1426204,34262,PSP,930,920,0,1242,1212,0,0
2017,12,2,12/2/17,VX,1056,14262,1426204,34262,PSP,12478,1247803,31703,JFK,1425,1424,0,2221,2207,0,0
2017,12,2,12/2/17,VX,1251,12478,1247803,31703,JFK,12889,1288903,32211,LAS,755,748,0,1052,1024,0,0
2017,12,2,12/2/17,VX,1260,12889,1288903,32211,LAS,12478,1247803,31703,JFK,2204,2151,0,559,517,0,0
2017,12,2,12/2/17,VX,1399,12478,1247803,31703,JFK,12892,1289206,32575,LAX,700,655,0,1021,1039,18,0
2017,12,2,12/2/17,VX,1404,12892,1289206,32575,LAX,12478,1247803,31703,JFK,715,707,0,1533,1510,0,0
2017,12,2,12/2/17,VX,1406,12892,1289206,32575,LAX,12478,1247803,31703,JFK,1100,1054,0,1922,1857,0,0
2017,12,2,12/2/17,VX,1407,12478,1247803,31703,JFK,12892,1289206,32575,LAX,915,909,0,1241,1228,0,0
2017,12,2,12/2/17,VX,1409,12478,1247803,31703,JFK,12892,1289206,32575,LAX,1130,1124,0,1445,1454,9,0
2017,12,2,12/2/17,VX,1411,12478,1247803,31703,JFK,12892,1289206,32575,LAX,1300,1252,0,1623,1552,0,0
2017,12,2,12/2/17,VX,1412,12892,1289206,32575,LAX,12478,1247803,31703,JFK,1340,1335,0,2203,2139,0,0
2017,12,2,12/2/17,VX,1413,12478,1247803,31703,JFK,12892,1289206,32575,LAX,1655,1646,0,2014,1957,0,0
2017,12,2,12/2/17,VX,1420,12892,1289206,32575,LAX,12478,1247803,31703,JFK,2325,2319,0,744,733,0,0
2017,12,2,12/2/17,NK,171,12953,1295302,31703,LGA,11697,1169704,32467,FLL,1530,1519,0,1839,1806,0,0
2017,12,2,12/2/17,NK,174,11697,1169704,32467,FLL,12953,1295302,31703,LGA,1630,1627,0,1929,1911,0,0
2017,12,2,12/2/17,NK,180,11697,1169704,32467,FLL,12953,1295302,31703,LGA,1135,1130,0,1427,1417,0,0
2017,12,2,12/2/17,NK,197,12953,1295302,31703,LGA,11697,1169704,32467,FLL,1230,1420,110,1535,1709,94,0
2017,12,2,12/2/17,NK,224,13930,1393004,30977,ORD,12953,1295302,31703,LGA,553,547,0,900,836,0,0
2017,12,2,12/2/17,NK,300,13577,1357702,31135,MYR,12953,1295302,31703,LGA,943,1153,130,1132,1330,118,0
2017,12,2,12/2/17,NK,316,11433,1143302,31295,DTW,12953,1295302,31703,LGA,600,554,0,738,727,0,0
2017,12,2,12/2/17,NK,331,12953,1295302,31703,LGA,13930,1393004,30977,ORD,2159,2151,0,2323,2310,0,0
2017,12,2,12/2/17,NK,347,11433,1143302,31295,DTW,12953,1295302,31703,LGA,1610,1607,0,1759,1729,0,0
2017,12,2,12/2/17,NK,347,12953,1295302,31703,LGA,13577,1357702,31135,MYR,1850,1831,0,2048,2009,0,0
2017,12,2,12/2/17,NK,416,11697,1169704,32467,FLL,12265,1226503,32265,IAG,2247,2241,0,147,143,0,0
2017,12,2,12/2/17,NK,450,11697,1169704,32467,FLL,14025,1402501,34025,PBG,2250,2240,0,155,149,0,0
2017,12,2,12/2/17,NK,451,14025,1402501,34025,PBG,11697,1169704,32467,FLL,251,255,4,614,559,0,0
2017,12,2,12/2/17,NK,475,12953,1295302,31703,LGA,11433,1143302,31295,DTW,945,940,0,1146,1130,0,0
2017,12,2,12/2/17,NK,604,11697,1169704,32467,FLL,12953,1295302,31703,LGA,719,717,0,1015,1009,0,0
2017,12,2,12/2/17,NK,630,13930,1393004,30977,ORD,12953,1295302,31703,LGA,1801,1754,0,2114,2042,0,0
2017,12,2,12/2/17,NK,647,12265,1226503,32265,IAG,11697,1169704,32467,FLL,245,220,0,542,455,0,0
2017,12,2,12/2/17,NK,705,12953,1295302,31703,LGA,11697,1169704,32467,FLL,630,619,0,927,853,0,0
2017,12,2,12/2/17,NK,710,11697,1169704,32467,FLL,12953,1295302,31703,LGA,2025,2021,0,2318,2306,0,0
2017,12,2,12/2/17,NK,718,11298,1129804,30194,DFW,12953,1295302,31703,LGA,806,804,0,1232,1205,0,0
2017,12,2,12/2/17,NK,779,12953,1295302,31703,LGA,11697,1169704,32467,FLL,2029,2018,0,2329,2256,0,0
2017,12,2,12/2/17,NK,847,12953,1295302,31703,LGA,13930,1393004,30977,ORD,838,827,0,1015,955,0,0
2017,12,2,12/2/17,NK,917,12953,1295302,31703,LGA,11298,1129804,30194,DFW,1329,1319,0,1634,1558,0,0
2017,12,2,12/2/17,NK,921,12953,1295302,31703,LGA,13577,1357702,31135,MYR,1105,1100,0,1302,1245,0,0
2017,12,2,12/2/17,NK,922,12953,1295302,31703,LGA,11433,1143302,31295,DTW,1649,1643,0,1851,1826,0,0
2017,12,2,12/2/17,NK,922,13577,1357702,31135,MYR,12953,1295302,31703,LGA,1409,1359,0,1559,1530,0,0
2017,12,2,12/2/17,AS,7,12478,1247803,31703,JFK,14747,1474703,30559,SEA,715,710,0,1028,1042,14,0
2017,12,2,12/2/17,AS,18,14747,1474703,30559,SEA,12478,1247803,31703,JFK,2143,2135,0,600,539,0,0
2017,12,2,12/2/17,AS,479,12478,1247803,31703,JFK,14057,1405702,34057,PDX,1030,1028,0,1356,1412,16,0
2017,12,2,12/2/17,AS,480,14057,1405702,34057,PDX,12478,1247803,31703,JFK,2120,2116,0,525,450,0,0
2017,12,2,12/2/17,DL,2,12478,1247803,31703,JFK,15304,1530402,33195,TPA,1945,1936,0,2303,2221,0,0
2017,12,2,12/2/17,DL,4,14869,1486903,34614,SLC,12478,1247803,31703,JFK,1100,1141,41,1729,1739,10,0
2017,12,2,12/2/17,DL,40,12892,1289206,32575,LAX,12478,1247803,31703,JFK,925,921,0,1742,1722,0,0
2017,12,2,12/2/17,DL,41,12478,1247803,31703,JFK,12892,1289206,32575,LAX,1535,1532,0,1904,1913,9,0
2017,12,2,12/2/17,DL,42,10721,1072102,30721,BOS,12478,1247803,31703,JFK,1705,1723,18,1835,1835,0,0
2017,12,2,12/2/17,DL,43,12478,1247803,31703,JFK,10721,1072102,30721,BOS,1505,1502,0,1636,1617,0,0
2017,12,2,12/2/17,DL,44,10397,1039705,30397,ATL,12478,1247803,31703,JFK,1600,1559,0,1821,1801,0,0
2017,12,2,12/2/17,DL,45,12478,1247803,31703,JFK,10397,1039705,30397,ATL,1552,1550,0,1845,1840,0,0
2017,12,2,12/2/17,DL,48,11292,1129202,30325,DEN,12478,1247803,31703,JFK,1215,1208,0,1756,1732,0,0
2017,12,2,12/2/17,DL,120,13487,1348702,31650,MSP,12953,1295302,31703,LGA,1505,1507,2,1847,1823,0,0
2017,12,2,12/2/17,DL,121,12953,1295302,31703,LGA,13487,1348702,31650,MSP,600,557,0,803,757,0,0
2017,12,2,12/2/17,DL,209,12478,1247803,31703,JFK,13204,1320402,31454,MCO,1530,1524,0,1841,1824,0,0
2017,12,2,12/2/17,DL,220,12478,1247803,31703,JFK,10397,1039705,30397,ATL,1950,1944,0,2235,2207,0,0
2017,12,2,12/2/17,DL,246,12478,1247803,31703,JFK,10397,1039705,30397,ATL,1340,1329,0,1622,1550,0,0
2017,12,2,12/2/17,DL,302,14843,1484304,34819,SJU,12478,1247803,31703,JFK,1357,1344,0,1700,1640,0,0
2017,12,2,12/2/17,DL,332,14843,1484304,34819,SJU,12478,1247803,31703,JFK,1745,1741,0,2050,2036,0,0
2017,12,2,12/2/17,DL,400,12478,1247803,31703,JFK,14869,1486903,34614,SLC,1555,1550,0,1934,1937,3,0
2017,12,2,12/2/17,DL,401,14771,1477102,32457,SFO,12478,1247803,31703,JFK,830,830,0,1658,1632,0,0
2017,12,2,12/2/17,DL,402,15304,1530402,33195,TPA,12478,1247803,31703,JFK,1515,1513,0,1755,1744,0,0
2017,12,2,12/2/17,DL,403,14679,1467903,33570,SAN,12478,1247803,31703,JFK,1258,1251,0,2117,2054,0,0
2017,12,2,12/2/17,DL,404,14057,1405702,34057,PDX,12478,1247803,31703,JFK,700,700,0,1511,1447,0,0
2017,12,2,12/2/17,DL,407,15304,1530402,33195,TPA,12478,1247803,31703,JFK,1159,1154,0,1437,1427,0,0
2017,12,2,12/2/17,DL,408,12478,1247803,31703,JFK,15304,1530402,33195,TPA,1530,1536,6,1852,1845,0,0
2017,12,2,12/2/17,DL,418,13303,1330303,32467,MIA,12478,1247803,31703,JFK,1226,1223,0,1528,1511,0,0
2017,12,2,12/2/17,DL,419,12478,1247803,31703,JFK,13303,1330303,32467,MIA,1520,1523,3,1859,1852,0,0
2017,12,2,12/2/17,DL,420,12478,1247803,31703,JFK,14100,1410003,34100,PHL,1600,1552,0,1719,1725,6,0
2017,12,2,12/2/17,DL,421,12478,1247803,31703,JFK,14747,1474703,30559,SEA,705,702,0,1035,1025,0,0
2017,12,2,12/2/17,DL,422,12478,1247803,31703,JFK,13303,1330303,32467,MIA,1935,1956,21,2308,2245,0,0
2017,12,2,12/2/17,DL,423,12478,1247803,31703,JFK,12892,1289206,32575,LAX,1145,1141,0,1508,1449,0,0
2017,12,2,12/2/17,DL,424,12478,1247803,31703,JFK,13487,1348702,31650,MSP,1610,1601,0,1849,1823,0,0
